cve,cvss_score,severity,severity_num,port,service,is_public,has_exploit,in_cisa_kev,in_exploitdb,attackVector,attackComplexity,privilegesRequired,userInteraction,gold_risk_score,source
CVE-2015-6016,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-6018,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2015-7277,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-7280,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-5988,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-5989,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-7426,10.0,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-7450,9.8,CRITICAL,4,0,unknown,0,1,1,1,NETWORK,LOW,NONE,NONE,10.0,NVD+CISA_KEV+ExploitDB
CVE-2016-1283,9.8,CRITICAL,4,1521,solaris,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-6636,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-6642,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8261,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2015-5254,9.8,CRITICAL,4,80,activemq,1,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-7554,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8668,9.8,CRITICAL,4,1521,vm_server,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8753,9.1,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8761,9.0,CRITICAL,4,0,unknown,0,0,0,0,NETWORK,LOW,HIGH,NONE,9.0,NVD
CVE-2015-8557,9.0,CRITICAL,4,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,NONE,9.0,NVD
CVE-2015-7512,9.0,CRITICAL,4,1521,linux,0,0,0,0,NETWORK,HIGH,NONE,NONE,9.0,NVD
CVE-2015-7541,10.0,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-7938,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-7939,9.6,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,REQUIRED,10.0,NVD
CVE-2015-8098,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8659,10.0,CRITICAL,4,80,nghttp2,1,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8396,10.0,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2015-8611,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0003,9.6,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,REQUIRED,10.0,NVD
CVE-2016-0933,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0940,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0942,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0944,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0945,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0946,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-6314,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-6323,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0854,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2016-0856,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0857,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0859,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1909,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2016-1142,9.1,CRITICAL,4,0,unknown,0,0,0,0,NETWORK,LOW,HIGH,NONE,9.1,NVD
CVE-2015-8617,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2016-1903,9.1,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1901,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1928,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1929,9.3,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-6412,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-6435,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8362,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1984,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2051,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1896,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-6319,9.8,CRITICAL,4,443,rvl200_4-port_ssl_ipsec_vpn_router,1,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0868,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8789,9.6,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,REQUIRED,10.0,NVD
CVE-2015-8772,9.1,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-7923,9.0,CRITICAL,4,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,NONE,9.0,NVD
CVE-2016-1985,10.0,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1930,9.8,CRITICAL,4,1521,linux,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1931,10.0,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1944,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1946,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-5344,9.8,CRITICAL,4,80,camel,1,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8747,10.0,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1505,10.0,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1906,9.8,CRITICAL,4,6443,kubernetes,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-7915,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0801,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2016-0803,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0804,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8787,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2230,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2014-9757,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-3252,9.8,CRITICAL,4,80,cloudstack,1,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8360,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8361,9.1,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0949,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0951,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2016-0952,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2016-0953,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2016-1287,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2016-1986,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1524,9.6,CRITICAL,4,0,unknown,0,1,0,1,ADJACENT_NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2016-2231,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0746,9.8,CRITICAL,4,80,nginx,1,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2386,9.8,CRITICAL,4,0,unknown,0,1,1,1,NETWORK,LOW,NONE,NONE,10.0,NVD+CISA_KEV+ExploitDB
CVE-2016-2071,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2396,9.9,CRITICAL,4,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,9.9,NVD
CVE-2016-2397,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8286,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8151,9.1,CRITICAL,4,0,unknown,0,0,0,0,NETWORK,LOW,HIGH,NONE,9.1,NVD
CVE-2016-1154,9.1,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2275,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-7425,10.0,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1629,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8803,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8804,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8805,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8277,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1341,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-7261,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0212,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0213,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0216,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1329,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0705,9.8,CRITICAL,4,3306,mysql,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0799,9.8,CRITICAL,4,443,openssl,1,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2842,9.8,CRITICAL,4,443,openssl,1,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1633,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1635,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1636,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1639,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1642,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2843,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0132,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0954,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2016-1007,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1009,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1327,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-7411,9.9,CRITICAL,4,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,9.9,NVD
CVE-2016-0815,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0816,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1621,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1962,9.8,CRITICAL,4,1521,linux,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1988,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1989,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2345,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2016-3191,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1995,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2245,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1997,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1998,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-6853,9.1,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-6854,9.1,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1741,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2016-1761,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-3141,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2343,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8519,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8520,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8521,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8522,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2000,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-7921,9.1,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1291,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1313,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1019,9.8,CRITICAL,4,0,unknown,0,1,1,0,NETWORK,LOW,NONE,NONE,10.0,NVD+CISA_KEV
CVE-2016-3974,9.1,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2016-0729,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0788,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0791,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2563,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2016-2851,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2016-2315,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2324,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-3153,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-3154,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2385,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2016-3065,9.1,CRITICAL,4,5432,postgresql,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8710,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8833,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8841,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-3987,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2016-0733,9.8,CRITICAL,4,80,ranger,1,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2170,9.8,CRITICAL,4,80,ofbiz,1,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-3655,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-3657,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0088,9.3,CRITICAL,4,0,unknown,0,0,0,0,LOCAL,LOW,NONE,NONE,9.3,NVD
CVE-2016-1034,9.1,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2014-9766,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-4007,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-7545,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2054,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-4009,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1352,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2010-5325,9.8,CRITICAL,4,1521,linux,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0889,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0835,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0837,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0838,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0839,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0841,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1503,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2416,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2417,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2016-2418,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2419,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1659,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2014-9761,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8776,9.1,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8778,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8779,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2002,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2003,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0638,9.8,CRITICAL,4,1521,weblogic_server,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0639,9.8,CRITICAL,4,3306,mysql,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0686,9.6,CRITICAL,4,1521,jdk,0,1,0,0,NETWORK,LOW,NONE,REQUIRED,10.0,NVD
CVE-2016-0687,9.6,CRITICAL,4,1521,jdk,0,1,0,0,NETWORK,LOW,NONE,REQUIRED,10.0,NVD
CVE-2016-0693,9.8,CRITICAL,4,1521,solaris,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-0699,9.1,CRITICAL,4,1521,flexcube_direct_banking,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1363,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2004,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2016-2005,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2006,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2007,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2008,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-3427,9.8,CRITICAL,4,1521,jdk,0,1,1,0,NETWORK,LOW,NONE,NONE,10.0,NVD+CISA_KEV
CVE-2016-3443,9.6,CRITICAL,4,1521,jdk,0,1,0,0,NETWORK,LOW,NONE,REQUIRED,10.0,NVD
CVE-2016-3454,9.0,CRITICAL,4,1521,database,0,0,0,0,NETWORK,HIGH,NONE,NONE,9.0,NVD
CVE-2016-3466,9.1,CRITICAL,4,1521,field_service,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-2331,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-1601,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-3074,9.8,CRITICAL,4,0,unknown,0,1,0,1,NETWORK,LOW,NONE,NONE,10.0,NVD+ExploitDB
CVE-2016-3082,9.8,CRITICAL,4,80,struts,1,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2016-4002,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
CVE-2015-8812,9.8,CRITICAL,4,0,unknown,0,1,0,0,NETWORK,LOW,NONE,NONE,10.0,NVD
